Created Date,Descriptor,City,Latitude,Longitude,Location
10/30/2015 09:38:53 PM,Loud Music/Party,BROOKLYN,40.65908241347236,-73.95553449044411,POINT (-73.95553449044411 40.65908241347236)
10/30/2015 09:39:49 PM,Loud Music/Party,BROOKLYN,40.683285774982394,-73.990001815187,POINT (-73.990001815187 40.683285774982394)
10/30/2015 09:52:50 PM,Loud Music/Party,BROOKLYN,40.6717234664806,-73.95205812639838,POINT (-73.95205812639838 40.6717234664806)
10/30/2015 09:57:20 PM,Loud Music/Party,BROOKLYN,40.7051061504099,-73.92312618411334,POINT (-73.92312618411334 40.7051061504099)
10/30/2015 09:57:52 PM,Loud Music/Party,BROOKLYN,40.64774353436826,-73.96274209547084,POINT (-73.96274209547084 40.64774353436826)
10/30/2015 10:01:22 PM,Loud Music/Party,BROOKLYN,40.66803949232159,-73.97730465800825,POINT (-73.97730465800825 40.66803949232159)
10/30/2015 10:05:39 PM,Loud Music/Party,BROOKLYN,40.680355695626076,-73.87020592514436,POINT (-73.87020592514436 40.680355695626076)
10/30/2015 10:08:32 PM,Loud Music/Party,BROOKLYN,40.64786999994974,-74.00884331834962,POINT (-74.00884331834962 40.64786999994974)
10/30/2015 10:09:17 PM,Loud Music/Party,BROOKLYN,40.69470669054846,-73.90873153609436,POINT (-73.90873153609436 40.69470669054846)
10/30/2015 10:17:17 PM,Loud Music/Party,BROOKLYN,40.66001760998396,-73.96096553336491,POINT (-73.96096553336491 40.66001760998396)
10/30/2015 10:22:21 PM,Loud Music/Party,BROOKLYN,40.674154689108754,-73.9655825444762,POINT (-73.9655825444762 40.674154689108754)
10/30/2015 10:26:16 PM,Loud Music/Party,BROOKLYN,40.708899709495455,-73.9547185546482,POINT (-73.9547185546482 40.708899709495455)
10/30/2015 10:30:45 PM,Loud Music/Party,BROOKLYN,40.69804076911177,-73.9148289124331,POINT (-73.9148289124331 40.69804076911177)
10/30/2015 10:31:37 PM,Loud Music/Party,BROOKLYN,40.61038391225253,-73.95432076967755,POINT (-73.95432076967755 40.61038391225253)
10/30/2015 10:34:03 PM,Loud Music/Party,BROOKLYN,40.66803949232159,-73.97730465800825,POINT (-73.97730465800825 40.66803949232159)
10/30/2015 10:34:46 PM,Loud Music/Party,BROOKLYN,40.57362084545696,-73.9961267998414,POINT (-73.9961267998414 40.57362084545696)
10/30/2015 10:35:48 PM,Loud Music/Party,BROOKLYN,40.71976846791408,-73.9608475654301,POINT (-73.9608475654301 40.71976846791408)
10/30/2015 10:44:11 PM,Loud Music/Party,BROOKLYN,40.70014245084203,-73.91748418946084,POINT (-73.91748418946084 40.70014245084203)
10/30/2015 10:47:46 PM,Loud Music/Party,BROOKLYN,40.69369409442695,-73.96354582365706,POINT (-73.96354582365706 40.69369409442695)
10/30/2015 10:48:55 PM,Loud Music/Party,BROOKLYN,40.64527977136256,-73.9661487736322,POINT (-73.9661487736322 40.64527977136256)
10/30/2015 10:50:07 PM,Loud Music/Party,BROOKLYN,40.654009321520384,-73.92717465418022,POINT (-73.92717465418022 40.654009321520384)
10/30/2015 10:50:56 PM,Loud Music/Party,BROOKLYN,40.64469182424792,-73.99641815821968,POINT (-73.99641815821968 40.64469182424792)
10/30/2015 10:53:08 PM,Loud Music/Party,BROOKLYN,40.589594573514375,-73.9537193065787,POINT (-73.9537193065787 40.589594573514375)
10/30/2015 10:56:15 PM,Loud Music/Party,BROOKLYN,40.69940258942161,-73.9274532531371,POINT (-73.9274532531371 40.69940258942161)
10/30/2015 10:58:18 PM,Loud Music/Party,BROOKLYN,40.67983920036192,-73.93923883396927,POINT (-73.93923883396927 40.67983920036192)
10/30/2015 10:59:23 PM,Loud Music/Party,BROOKLYN,40.66892264499796,-73.93323601799703,POINT (-73.93323601799703 40.66892264499796)
10/30/2015 11:03:34 PM,Loud Music/Party,BROOKLYN,40.68141450553251,-73.88505832005819,POINT (-73.88505832005819 40.68141450553251)
10/30/2015 11:06:00 PM,Loud Music/Party,BROOKLYN,40.68224416161753,-73.9797659801205,POINT (-73.9797659801205 40.68224416161753)
10/30/2015 11:08:55 PM,Loud Music/Party,BROOKLYN,40.68141450553251,-73.88505832005819,POINT (-73.88505832005819 40.68141450553251)
10/30/2015 11:09:43 PM,Loud Music/Party,BROOKLYN,40.687038030595964,-73.97360950833493,POINT (-73.97360950833493 40.687038030595964)
10/30/2015 11:10:26 PM,Loud Music/Party,BROOKLYN,40.69376951835938,-73.93059670346037,POINT (-73.93059670346037 40.69376951835938)
10/30/2015 11:11:03 PM,Loud Music/Party,BROOKLYN,40.69746414186857,-73.9308705437122,POINT (-73.9308705437122 40.69746414186857)
10/30/2015 11:13:29 PM,Loud Music/Party,BROOKLYN,40.68947713718711,-73.9695807716015,POINT (-73.9695807716015 40.68947713718711)
10/30/2015 11:14:06 PM,Loud Music/Party,BROOKLYN,40.717831613095655,-73.96373463698623,POINT (-73.96373463698623 40.717831613095655)
10/30/2015 11:15:42 PM,Loud Music/Party,BROOKLYN,40.660767106084066,-73.96147330549955,POINT (-73.96147330549955 40.660767106084066)
10/30/2015 11:17:45 PM,Loud Music/Party,BROOKLYN,40.71848195630628,-73.96321480997295,POINT (-73.96321480997295 40.71848195630628)
10/30/2015 11:19:59 PM,Loud Music/Party,BROOKLYN,40.699449049601306,-73.91511923364078,POINT (-73.91511923364078 40.699449049601306)
10/30/2015 11:21:17 PM,Loud Music/Party,BROOKLYN,40.689704832006264,-73.91852118096368,POINT (-73.91852118096368 40.689704832006264)
10/30/2015 11:24:09 PM,Loud Music/Party,BROOKLYN,40.705655515547285,-73.9373974964492,POINT (-73.9373974964492 40.705655515547285)
10/30/2015 11:25:07 PM,Loud Music/Party,BROOKLYN,40.61224339868348,-74.0341442211669,POINT (-74.0341442211669 40.61224339868348)
10/30/2015 11:25:21 PM,Loud Music/Party,BROOKLYN,40.616246485586025,-74.02991760620115,POINT (-74.02991760620115 40.616246485586025)
10/30/2015 11:25:58 PM,Loud Music/Party,BROOKLYN,40.669479598264125,-73.92828246135711,POINT (-73.92828246135711 40.669479598264125)
10/30/2015 11:26:42 PM,Loud Music/Party,BROOKLYN,40.69347066506755,-73.90762976120357,POINT (-73.90762976120357 40.69347066506755)
10/30/2015 11:27:07 PM,Loud Music/Party,BROOKLYN,40.67983920036192,-73.93923883396927,POINT (-73.93923883396927 40.67983920036192)
10/30/2015 11:28:05 PM,Loud Music/Party,BROOKLYN,40.63716694221944,-73.90755276653965,POINT (-73.90755276653965 40.63716694221944)
10/30/2015 11:30:52 PM,Loud Music/Party,BROOKLYN,40.67608678883314,-73.95678856403265,POINT (-73.95678856403265 40.67608678883314)
10/30/2015 11:33:00 PM,Loud Music/Party,BROOKLYN,40.59061467793279,-73.97831032006073,POINT (-73.97831032006073 40.59061467793279)
10/30/2015 11:33:38 PM,Loud Music/Party,BROOKLYN,40.71848195630628,-73.96321480997295,POINT (-73.96321480997295 40.71848195630628)
10/30/2015 11:34:00 PM,Loud Music/Party,BROOKLYN,40.69474432444463,-73.91122695395981,POINT (-73.91122695395981 40.69474432444463)
10/30/2015 11:36:10 PM,Loud Music/Party,BROOKLYN,40.717768463150406,-73.96366973789922,POINT (-73.96366973789922 40.717768463150406)
10/30/2015 11:37:42 PM,Loud Music/Party,BROOKLYN,40.69376951835938,-73.93059670346037,POINT (-73.93059670346037 40.69376951835938)
10/30/2015 11:40:51 PM,Loud Music/Party,BROOKLYN,40.65360096296739,-73.96293343726657,POINT (-73.96293343726657 40.65360096296739)
10/30/2015 11:41:44 PM,Loud Music/Party,BROOKLYN,40.65569666580068,-73.95906872339214,POINT (-73.95906872339214 40.65569666580068)
10/30/2015 11:41:49 PM,Loud Music/Party,BROOKLYN,40.65014075015306,-73.89390897606684,POINT (-73.89390897606684 40.65014075015306)
10/30/2015 11:44:58 PM,Loud Music/Party,BROOKLYN,40.6581095416807,-73.95967274645986,POINT (-73.95967274645986 40.6581095416807)
10/30/2015 11:45:15 PM,Loud Music/Party,BROOKLYN,40.672152031249176,-73.91114527128327,POINT (-73.91114527128327 40.672152031249176)
10/30/2015 11:45:25 PM,Loud Music/Party,BROOKLYN,40.689704832006264,-73.91852118096368,POINT (-73.91852118096368 40.689704832006264)
10/30/2015 11:46:56 PM,Loud Music/Party,BROOKLYN,40.68230833427505,-73.91946404193904,POINT (-73.91946404193904 40.68230833427505)
10/30/2015 11:51:43 PM,Loud Music/Party,BROOKLYN,40.674618730573904,-73.93941302887593,POINT (-73.93941302887593 40.674618730573904)
10/30/2015 11:53:14 PM,Loud Music/Party,BROOKLYN,40.70014245084203,-73.91748418946084,POINT (-73.91748418946084 40.70014245084203)
10/30/2015 11:53:52 PM,Loud Music/Party,BROOKLYN,40.679154133157326,-73.98342992763081,POINT (-73.98342992763081 40.679154133157326)
10/30/2015 11:54:20 PM,Loud Music/Party,BROOKLYN,40.70869545749204,-73.92187044219384,POINT (-73.92187044219384 40.70869545749204)
10/30/2015 11:54:40 PM,Loud Music/Party,BROOKLYN,40.69376951835938,-73.93059670346037,POINT (-73.93059670346037 40.69376951835938)
10/30/2015 11:58:40 PM,Loud Music/Party,BROOKLYN,40.674205076874784,-73.95286387544802,POINT (-73.95286387544802 40.674205076874784)
10/30/2015 11:59:14 PM,Loud Music/Party,BROOKLYN,40.689704832006264,-73.91852118096368,POINT (-73.91852118096368 40.689704832006264)
10/30/2015 11:59:28 PM,Loud Music/Party,BROOKLYN,40.63037828268378,-73.97710490666387,POINT (-73.97710490666387 40.63037828268378)
10/31/2015 12:00:47 AM,Loud Music/Party,BROOKLYN,40.689023758970876,-73.92610513628088,POINT (-73.92610513628088 40.689023758970876)
10/31/2015 12:03:15 AM,Loud Music/Party,BROOKLYN,40.68629416453557,-73.97346557429817,POINT (-73.97346557429817 40.68629416453557)
10/31/2015 12:05:38 AM,Loud Music/Party,BROOKLYN,40.68642733811783,-73.95950778613883,POINT (-73.95950778613883 40.68642733811783)
10/31/2015 12:06:32 AM,Loud Music/Party,BROOKLYN,40.67415471388295,-73.96566546072171,POINT (-73.96566546072171 40.67415471388295)
10/31/2015 12:08:39 AM,Loud Music/Party,BROOKLYN,40.66803949232159,-73.97730465800825,POINT (-73.97730465800825 40.66803949232159)
10/31/2015 12:10:35 AM,Loud Music/Party,BROOKLYN,40.717768463150406,-73.96366973789922,POINT (-73.96366973789922 40.717768463150406)
10/31/2015 12:11:43 AM,Loud Music/Party,BROOKLYN,40.71976846791408,-73.9608475654301,POINT (-73.9608475654301 40.71976846791408)
10/31/2015 12:11:47 AM,Loud Music/Party,BROOKLYN,40.68629416453557,-73.97346557429817,POINT (-73.97346557429817 40.68629416453557)
10/31/2015 12:12:49 AM,Loud Music/Party,BROOKLYN,40.666715050783175,-73.89839564189188,POINT (-73.89839564189188 40.666715050783175)
10/31/2015 12:18:44 AM,Loud Music/Party,BROOKLYN,40.57362084545696,-73.9961267998414,POINT (-73.9961267998414 40.57362084545696)
10/31/2015 12:20:53 AM,Loud Music/Party,BROOKLYN,40.680337127902185,-73.96077697561918,POINT (-73.96077697561918 40.680337127902185)
10/31/2015 12:21:09 AM,Loud Music/Party,BROOKLYN,40.71690731453975,-73.95770001454035,POINT (-73.95770001454035 40.71690731453975)
10/31/2015 12:25:57 AM,Loud Music/Party,BROOKLYN,40.651718432132675,-74.00463814475042,POINT (-74.00463814475042 40.651718432132675)
10/31/2015 12:29:28 AM,Loud Music/Party,BROOKLYN,40.61422746186086,-73.99899869458147,POINT (-73.99899869458147 40.61422746186086)
10/31/2015 12:30:55 AM,Loud Music/Party,BROOKLYN,40.63292600970984,-73.88870143085038,POINT (-73.88870143085038 40.63292600970984)
10/31/2015 12:34:48 AM,Loud Music/Party,BROOKLYN,40.713095050118795,-73.96669508593095,POINT (-73.96669508593095 40.713095050118795)
10/31/2015 12:34:58 AM,Loud Music/Party,BROOKLYN,40.66803949232159,-73.97730465800825,POINT (-73.97730465800825 40.66803949232159)
10/31/2015 12:35:35 AM,Loud Music/Party,BROOKLYN,40.70014245084203,-73.91748418946084,POINT (-73.91748418946084 40.70014245084203)
10/31/2015 12:37:21 AM,Loud Music/Party,BROOKLYN,40.57362084545696,-73.9961267998414,POINT (-73.9961267998414 40.57362084545696)
10/31/2015 12:38:48 AM,Loud Music/Party,BROOKLYN,40.69464909619004,-73.90878931356747,POINT (-73.90878931356747 40.69464909619004)
10/31/2015 12:39:04 AM,Loud Music/Party,BROOKLYN,40.65211066205063,-73.96329465161703,POINT (-73.96329465161703 40.65211066205063)
10/31/2015 12:39:58 AM,Loud Music/Party,BROOKLYN,40.714383470829276,-73.94188390890073,POINT (-73.94188390890073 40.714383470829276)
10/31/2015 12:41:24 AM,Loud Music/Party,BROOKLYN,40.73575503542946,-73.95629160335818,POINT (-73.95629160335818 40.73575503542946)
10/31/2015 12:41:30 AM,Loud Music/Party,BROOKLYN,40.65993584535573,-73.9627100558046,POINT (-73.9627100558046 40.65993584535573)
10/31/2015 12:43:16 AM,Loud Music/Party,BROOKLYN,40.71848195630628,-73.96321480997295,POINT (-73.96321480997295 40.71848195630628)
10/31/2015 12:43:40 AM,Loud Music/Party,BROOKLYN,40.68545762162351,-73.95726204512937,POINT (-73.95726204512937 40.68545762162351)
10/31/2015 12:44:02 AM,Loud Music/Party,BROOKLYN,40.6738294876473,-73.89530249484058,POINT (-73.89530249484058 40.6738294876473)
10/31/2015 12:45:05 AM,Loud Music/Party,BROOKLYN,40.71517282912247,-73.94516944701185,POINT (-73.94516944701185 40.71517282912247)
10/31/2015 12:46:17 AM,Loud Music/Party,BROOKLYN,40.68441854060649,-73.95325687861235,POINT (-73.95325687861235 40.68441854060649)
10/31/2015 12:48:14 AM,Loud Music/Party,BROOKLYN,40.729796948451764,-73.95838458100494,POINT (-73.95838458100494 40.729796948451764)
10/31/2015 12:50:08 AM,Loud Music/Party,BROOKLYN,40.68315344394406,-73.95385989080806,POINT (-73.95385989080806 40.68315344394406)
10/31/2015 12:51:21 AM,Loud Music/Party,BROOKLYN,40.6846925157012,-73.89443451117542,POINT (-73.89443451117542 40.6846925157012)
10/31/2015 12:51:48 AM,Loud Music/Party,BROOKLYN,40.68315344394406,-73.95385989080806,POINT (-73.95385989080806 40.68315344394406)
10/31/2015 12:52:30 AM,Loud Music/Party,BROOKLYN,40.69650191707346,-73.93776311154473,POINT (-73.93776311154473 40.69650191707346)
10/31/2015 12:53:27 AM,Loud Music/Party,BROOKLYN,40.616246485586025,-74.02991760620115,POINT (-74.02991760620115 40.616246485586025)
10/31/2015 12:55:01 AM,Loud Music/Party,BROOKLYN,40.65929157372555,-73.92924493698287,POINT (-73.92924493698287 40.65929157372555)
10/31/2015 12:55:34 AM,Loud Music/Party,BROOKLYN,40.68629416453557,-73.97346557429817,POINT (-73.97346557429817 40.68629416453557)
10/31/2015 12:59:01 AM,Loud Music/Party,BROOKLYN,40.674618730573904,-73.93941302887593,POINT (-73.93941302887593 40.674618730573904)
10/31/2015 01:04:35 AM,Loud Music/Party,BROOKLYN,40.69997462198476,-73.95022376560729,POINT (-73.95022376560729 40.69997462198476)
10/31/2015 01:06:53 AM,Loud Music/Party,BROOKLYN,40.68186974794423,-73.94937196628798,POINT (-73.94937196628798 40.68186974794423)
10/31/2015 01:08:07 AM,Loud Music/Party,BROOKLYN,40.711264107186864,-73.95776130869965,POINT (-73.95776130869965 40.711264107186864)
10/31/2015 01:09:28 AM,Loud Music/Party,BROOKLYN,40.66803949232159,-73.97730465800825,POINT (-73.97730465800825 40.66803949232159)
10/31/2015 01:09:36 AM,Loud Music/Party,BROOKLYN,40.71729381942557,-73.9643085043129,POINT (-73.9643085043129 40.71729381942557)
10/31/2015 01:11:40 AM,Loud Music/Party,BROOKLYN,40.57362084545696,-73.9961267998414,POINT (-73.9961267998414 40.57362084545696)
10/31/2015 01:11:46 AM,Loud Music/Party,BROOKLYN,40.67993051765155,-73.9073997453986,POINT (-73.9073997453986 40.67993051765155)
10/31/2015 01:12:16 AM,Loud Music/Party,BROOKLYN,40.71406587065603,-73.94937276161744,POINT (-73.94937276161744 40.71406587065603)
10/31/2015 01:12:30 AM,Loud Music/Party,BROOKLYN,40.69464909619004,-73.90878931356747,POINT (-73.90878931356747 40.69464909619004)
10/31/2015 01:12:57 AM,Loud Music/Party,BROOKLYN,40.707697929395394,-73.95581585916847,POINT (-73.95581585916847 40.707697929395394)
10/31/2015 01:13:28 AM,Loud Music/Party,BROOKLYN,40.68861639250854,-73.9938845016129,POINT (-73.9938845016129 40.68861639250854)
10/31/2015 01:13:39 AM,Loud Music/Party,BROOKLYN,40.712998877490364,-73.96633081126946,POINT (-73.96633081126946 40.712998877490364)
10/31/2015 01:16:09 AM,Loud Music/Party,BROOKLYN,40.71517282912247,-73.94516944701185,POINT (-73.94516944701185 40.71517282912247)
10/31/2015 01:21:22 AM,Loud Music/Party,BROOKLYN,40.68494086960996,-73.94874225354204,POINT (-73.94874225354204 40.68494086960996)
10/31/2015 01:22:36 AM,Loud Music/Party,BROOKLYN,40.703960675788494,-73.9400752350729,POINT (-73.9400752350729 40.703960675788494)
10/31/2015 01:22:50 AM,Loud Music/Party,BROOKLYN,40.69464909619004,-73.90878931356747,POINT (-73.90878931356747 40.69464909619004)
10/31/2015 01:23:57 AM,Loud Music/Party,BROOKLYN,40.687188825554614,-73.94871528520876,POINT (-73.94871528520876 40.687188825554614)
10/31/2015 01:26:21 AM,Loud Music/Party,BROOKLYN,40.684238152616125,-73.9893526644669,POINT (-73.9893526644669 40.684238152616125)
10/31/2015 01:26:27 AM,Loud Music/Party,BROOKLYN,40.690619840889276,-73.916093260998,POINT (-73.916093260998 40.690619840889276)
10/31/2015 01:26:31 AM,Loud Music/Party,BROOKLYN,40.702954412941516,-73.9276044722889,POINT (-73.9276044722889 40.702954412941516)
10/31/2015 01:28:15 AM,Loud Music/Party,BROOKLYN,40.687188825554614,-73.94871528520876,POINT (-73.94871528520876 40.687188825554614)
10/31/2015 01:28:24 AM,Loud Music/Party,BROOKLYN,40.70014245084203,-73.91748418946084,POINT (-73.91748418946084 40.70014245084203)
10/31/2015 01:29:20 AM,Loud Music/Party,BROOKLYN,40.71729381942557,-73.9643085043129,POINT (-73.9643085043129 40.71729381942557)
10/31/2015 01:31:59 AM,Loud Music/Party,BROOKLYN,40.70869545749204,-73.92187044219384,POINT (-73.92187044219384 40.70869545749204)
10/31/2015 01:32:31 AM,Loud Music/Party,BROOKLYN,40.68186974794423,-73.94937196628798,POINT (-73.94937196628798 40.68186974794423)
10/31/2015 01:35:22 AM,Loud Music/Party,BROOKLYN,40.693926223640986,-73.93576051065928,POINT (-73.93576051065928 40.693926223640986)
10/31/2015 01:36:35 AM,Loud Music/Party,BROOKLYN,40.70869545749204,-73.92187044219384,POINT (-73.92187044219384 40.70869545749204)
10/31/2015 01:39:25 AM,Loud Music/Party,BROOKLYN,40.719692141721005,-73.95479419504541,POINT (-73.95479419504541 40.719692141721005)
10/31/2015 01:41:10 AM,Loud Music/Party,BROOKLYN,40.661349773555045,-73.99342203859905,POINT (-73.99342203859905 40.661349773555045)
10/31/2015 01:43:37 AM,Loud Music/Party,BROOKLYN,40.68650694915102,-73.95954379502132,POINT (-73.95954379502132 40.68650694915102)
10/31/2015 01:44:52 AM,Loud Music/Party,BROOKLYN,40.711421197142215,-73.94613922799321,POINT (-73.94613922799321 40.711421197142215)
10/31/2015 01:45:19 AM,Loud Music/Party,BROOKLYN,40.7088258232987,-73.9428770532062,POINT (-73.9428770532062 40.7088258232987)
10/31/2015 01:46:26 AM,Loud Music/Party,BROOKLYN,40.70810404540373,-73.94306883695855,POINT (-73.94306883695855 40.70810404540373)
10/31/2015 01:47:06 AM,Loud Music/Party,BROOKLYN,40.71495070597848,-73.95175288214118,POINT (-73.95175288214118 40.71495070597848)
10/31/2015 01:50:44 AM,Loud Music/Party,BROOKLYN,40.61312703016405,-73.92498616284968,POINT (-73.92498616284968 40.61312703016405)
10/31/2015 01:51:49 AM,Loud Music/Party,BROOKLYN,40.637737398439256,-73.90698268817214,POINT (-73.90698268817214 40.637737398439256)
10/31/2015 01:51:59 AM,Loud Music/Party,BROOKLYN,40.69470669054846,-73.90873153609436,POINT (-73.90873153609436 40.69470669054846)
10/31/2015 01:55:11 AM,Loud Music/Party,BROOKLYN,40.65929157372555,-73.92924493698287,POINT (-73.92924493698287 40.65929157372555)
10/31/2015 01:57:10 AM,Loud Music/Party,BROOKLYN,40.68315344394406,-73.95385989080806,POINT (-73.95385989080806 40.68315344394406)
10/31/2015 02:01:29 AM,Loud Music/Party,BROOKLYN,40.6812177835012,-73.88876865613086,POINT (-73.88876865613086 40.6812177835012)
10/31/2015 02:01:43 AM,Loud Music/Party,BROOKLYN,40.707697929395394,-73.95581585916847,POINT (-73.95581585916847 40.707697929395394)
10/31/2015 02:04:03 AM,Loud Music/Party,BROOKLYN,40.645102551930364,-73.97047304550979,POINT (-73.97047304550979 40.645102551930364)
10/31/2015 02:06:46 AM,Loud Music/Party,BROOKLYN,40.68545762162351,-73.95726204512937,POINT (-73.95726204512937 40.68545762162351)
10/31/2015 02:08:56 AM,Loud Music/Party,BROOKLYN,40.630022981415195,-74.02838183889268,POINT (-74.02838183889268 40.630022981415195)
10/31/2015 02:09:01 AM,Loud Music/Party,BROOKLYN,40.69746414186857,-73.9308705437122,POINT (-73.9308705437122 40.69746414186857)
10/31/2015 02:11:23 AM,Loud Music/Party,BROOKLYN,40.677745115064994,-73.95113445907619,POINT (-73.95113445907619 40.677745115064994)
10/31/2015 02:12:27 AM,Loud Music/Party,BROOKLYN,40.60502681125023,-74.00486538560062,POINT (-74.00486538560062 40.60502681125023)
10/31/2015 02:12:55 AM,Loud Music/Party,BROOKLYN,40.73215392424967,-73.9563083982238,POINT (-73.9563083982238 40.73215392424967)
10/31/2015 02:16:57 AM,Loud Music/Party,BROOKLYN,40.7072774522696,-73.93216604547966,POINT (-73.93216604547966 40.7072774522696)
10/31/2015 02:19:53 AM,Loud Music/Party,BROOKLYN,40.70810404540373,-73.94306883695855,POINT (-73.94306883695855 40.70810404540373)
10/31/2015 02:24:12 AM,Loud Music/Party,BROOKLYN,40.67864207897709,-73.89640537166741,POINT (-73.89640537166741 40.67864207897709)
10/31/2015 02:25:26 AM,Loud Music/Party,BROOKLYN,40.67621243987318,-73.9375332892759,POINT (-73.9375332892759 40.67621243987318)
10/31/2015 02:29:04 AM,Loud Music/Party,BROOKLYN,40.71741156980695,-73.94314024935852,POINT (-73.94314024935852 40.71741156980695)
10/31/2015 02:34:55 AM,Loud Music/Party,BROOKLYN,40.69326981999749,-73.96742981267714,POINT (-73.96742981267714 40.69326981999749)
10/31/2015 02:38:39 AM,Loud Music/Party,BROOKLYN,40.6812177835012,-73.88876865613086,POINT (-73.88876865613086 40.6812177835012)
10/31/2015 02:42:36 AM,Loud Music/Party,BROOKLYN,40.642912389764355,-73.95424084727853,POINT (-73.95424084727853 40.642912389764355)
10/31/2015 02:45:24 AM,Loud Music/Party,BROOKLYN,40.717768463150406,-73.96366973789922,POINT (-73.96366973789922 40.717768463150406)
10/31/2015 02:51:24 AM,Loud Music/Party,BROOKLYN,40.632567192734086,-74.02921156676874,POINT (-74.02921156676874 40.632567192734086)
10/31/2015 02:55:20 AM,Loud Music/Party,BROOKLYN,40.681422746825206,-73.95710238584763,POINT (-73.95710238584763 40.681422746825206)
10/31/2015 02:55:45 AM,Loud Music/Party,BROOKLYN,40.632567192734086,-74.02921156676874,POINT (-74.02921156676874 40.632567192734086)
10/31/2015 02:55:56 AM,Loud Music/Party,BROOKLYN,40.62209100209315,-73.955717632399,POINT (-73.955717632399 40.62209100209315)
10/31/2015 03:01:00 AM,Loud Music/Party,BROOKLYN,40.6258376587083,-73.99202058518506,POINT (-73.99202058518506 40.6258376587083)
10/31/2015 03:03:36 AM,Loud Music/Party,BROOKLYN,40.66000004788956,-73.91737525571227,POINT (-73.91737525571227 40.66000004788956)
10/31/2015 03:07:33 AM,Loud Music/Party,BROOKLYN,40.58429811390181,-73.95628992267918,POINT (-73.95628992267918 40.58429811390181)
10/31/2015 03:08:36 AM,Loud Music/Party,BROOKLYN,40.608436299378326,-73.97653258917279,POINT (-73.97653258917279 40.608436299378326)
10/31/2015 03:11:06 AM,Loud Music/Party,BROOKLYN,40.60534387506297,-73.98183484701687,POINT (-73.98183484701687 40.60534387506297)
10/31/2015 03:26:33 AM,Loud Music/Party,BROOKLYN,40.71042307558901,-73.94247530555981,POINT (-73.94247530555981 40.71042307558901)
10/31/2015 03:29:40 AM,Loud Music/Party,BROOKLYN,40.698342638902034,-73.98220260164477,POINT (-73.98220260164477 40.698342638902034)
10/31/2015 03:48:07 AM,Loud Music/Party,BROOKLYN,40.67527065603273,-73.96191196143667,POINT (-73.96191196143667 40.67527065603273)
10/31/2015 04:01:01 AM,Loud Music/Party,BROOKLYN,40.7077095556291,-73.939180968089,POINT (-73.939180968089 40.7077095556291)
10/31/2015 04:02:23 AM,Loud Music/Party,BROOKLYN,40.6939350187758,-73.96165247668407,POINT (-73.96165247668407 40.6939350187758)
10/31/2015 04:03:10 AM,Loud Music/Party,BROOKLYN,40.681993009682984,-73.90886070635628,POINT (-73.90886070635628 40.681993009682984)
10/31/2015 04:33:57 AM,Loud Music/Party,BROOKLYN,40.67497591150255,-73.94562789610163,POINT (-73.94562789610163 40.67497591150255)
10/31/2015 04:37:49 AM,Loud Music/Party,BROOKLYN,40.654093197623396,-73.9507517424864,POINT (-73.9507517424864 40.654093197623396)
10/31/2015 04:42:16 AM,Loud Music/Party,BROOKLYN,40.67527065603273,-73.96191196143667,POINT (-73.96191196143667 40.67527065603273)
10/31/2015 04:52:08 AM,Loud Music/Party,BROOKLYN,40.67464908216163,-73.93971582819225,POINT (-73.93971582819225 40.67464908216163)
10/31/2015 05:04:03 AM,Loud Music/Party,BROOKLYN,40.650948603491976,-73.94667456086172,POINT (-73.94667456086172 40.650948603491976)
10/31/2015 05:17:05 AM,Loud Music/Party,BROOKLYN,40.67464908216163,-73.93971582819225,POINT (-73.93971582819225 40.67464908216163)
10/31/2015 05:40:31 AM,Loud Music/Party,BROOKLYN,40.62209100209315,-73.955717632399,POINT (-73.955717632399 40.62209100209315)
10/31/2015 06:04:11 AM,Loud Music/Party,BROOKLYN,40.67951621591268,-73.9110813791478,POINT (-73.9110813791478 40.67951621591268)
10/31/2015 06:37:22 AM,Loud Music/Party,BROOKLYN,40.64483430390598,-74.00837446487242,POINT (-74.00837446487242 40.64483430390598)
10/31/2015 06:38:39 AM,Loud Music/Party,BROOKLYN,40.66474221896361,-73.92417116218715,POINT (-73.92417116218715 40.66474221896361)
10/31/2015 06:56:28 AM,Loud Music/Party,BROOKLYN,40.64479588162831,-74.00830959762258,POINT (-74.00830959762258 40.64479588162831)
10/31/2015 07:41:21 AM,Loud Music/Party,BROOKLYN,40.67690618559807,-73.93628884405847,POINT (-73.93628884405847 40.67690618559807)
10/31/2015 08:09:13 AM,Loud Music/Party,BROOKLYN,40.66770152165978,-73.92915310753094,POINT (-73.92915310753094 40.66770152165978)
10/31/2015 08:13:36 AM,Loud Music/Party,BROOKLYN,40.66770152165978,-73.92915310753094,POINT (-73.92915310753094 40.66770152165978)
10/31/2015 08:44:05 AM,Loud Music/Party,BROOKLYN,40.71729381942557,-73.9643085043129,POINT (-73.9643085043129 40.71729381942557)
10/31/2015 09:02:08 AM,Loud Music/Party,BROOKLYN,40.66743609518963,-73.89745732315644,POINT (-73.89745732315644 40.66743609518963)
10/31/2015 09:02:30 AM,Loud Music/Party,BROOKLYN,40.66770152165978,-73.92915310753094,POINT (-73.92915310753094 40.66770152165978)
10/31/2015 09:17:24 AM,Loud Music/Party,BROOKLYN,40.63827865698272,-74.03088951615753,POINT (-74.03088951615753 40.63827865698272)
